"Stamp","CounterID","TotalVol","D1Vol","D2Vol"
2015/6/13 18:00:00,9,13,7,6
2015/6/13 19:00:00,9,10,6,4
2015/6/13 20:00:00,9,9,2,7
2015/6/13 21:00:00,9,7,2,5
2015/6/13 22:00:00,9,4,0,4
2015/6/13 23:00:00,9,1,0,1
2015/6/14 0:00:00,9,4,0,4
2015/6/14 1:00:00,9,5,0,5
2015/6/14 2:00:00,9,0,0,0
2015/6/14 3:00:00,9,1,0,1
2015/6/14 4:00:00,9,0,0,0
2015/6/14 5:00:00,9,2,2,0
2015/6/14 6:00:00,9,1,0,1
2015/6/14 7:00:00,9,0,0,0
2015/6/14 8:00:00,9,10,3,7
2015/6/14 9:00:00,9,12,6,6
2015/6/14 10:00:00,9,15,9,6
2015/6/14 11:00:00,9,18,7,11
2015/6/14 12:00:00,9,22,11,11
2015/6/14 13:00:00,9,22,13,9
2015/6/14 14:00:00,9,17,11,6
2015/6/14 15:00:00,9,22,5,17
2015/6/14 16:00:00,9,22,14,8
2015/6/14 17:00:00,9,15,7,8
2015/6/14 18:00:00,9,11,4,7
2015/6/14 19:00:00,9,12,5,7
2015/6/14 20:00:00,9,8,2,6
2015/6/14 21:00:00,9,5,3,2
2015/6/14 22:00:00,9,2,0,2
2015/6/14 23:00:00,9,1,0,1
2015/6/15 0:00:00,9,1,0,1
2015/6/15 1:00:00,9,0,0,0
2015/6/15 2:00:00,9,1,1,0
2015/6/15 3:00:00,9,0,0,0
2015/6/15 4:00:00,9,1,1,0
2015/6/15 5:00:00,9,2,1,1
2015/6/15 6:00:00,9,3,1,2
2015/6/15 7:00:00,9,7,5,2
2015/6/15 8:00:00,9,15,8,7
2015/6/15 9:00:00,9,8,7,1
2015/6/15 10:00:00,9,15,5,10
2015/6/15 11:00:00,9,5,3,2
2015/6/15 12:00:00,9,9,2,7
2015/6/15 13:00:00,9,13,6,7
2015/6/15 14:00:00,9,14,4,10
2015/6/15 15:00:00,9,10,5,5
2015/6/15 16:00:00,9,15,9,6
2015/6/15 17:00:00,9,25,8,17
2015/6/15 18:00:00,9,11,8,3
2015/6/15 19:00:00,9,10,8,2
2015/6/15 20:00:00,9,6,3,3
2015/6/15 21:00:00,9,7,3,4
2015/6/15 22:00:00,9,8,2,6
2015/6/15 23:00:00,9,1,0,1
2015/6/16 0:00:00,9,1,0,1
2015/6/16 1:00:00,9,0,0,0
2015/6/16 2:00:00,9,1,1,0
2015/6/16 3:00:00,9,0,0,0
2015/6/16 4:00:00,9,1,1,0
2015/6/16 5:00:00,9,1,1,0
2015/6/16 6:00:00,9,3,1,2
2015/6/16 7:00:00,9,8,3,5
2015/6/16 8:00:00,9,15,8,7
2015/6/16 9:00:00,9,12,9,3
2015/6/16 10:00:00,9,10,6,4
2015/6/16 11:00:00,9,7,5,2
2015/6/16 12:00:00,9,9,3,6
2015/6/16 13:00:00,9,5,2,3
2015/6/16 14:00:00,9,7,4,3
2015/6/16 15:00:00,9,9,6,3
2015/6/16 16:00:00,9,18,6,12
2015/6/16 17:00:00,9,15,1,14
2015/6/16 18:00:00,9,21,14,7
2015/6/16 19:00:00,9,13,3,10
2015/6/16 20:00:00,9,10,3,7
2015/6/16 21:00:00,9,6,2,4
2015/6/16 22:00:00,9,5,2,3
2015/6/16 23:00:00,9,3,1,2
2015/6/17 0:00:00,9,0,0,0
2015/6/17 1:00:00,9,0,0,0
2015/6/17 2:00:00,9,1,0,1
2015/6/17 3:00:00,9,0,0,0
2015/6/17 4:00:00,9,1,1,0
2015/6/17 5:00:00,9,2,1,1
2015/6/17 6:00:00,9,5,3,2
2015/6/17 7:00:00,9,9,5,4
2015/6/17 8:00:00,9,9,7,2
2015/6/17 9:00:00,9,12,8,4
2015/6/17 10:00:00,9,9,2,7
2015/6/17 11:00:00,9,10,4,6
2015/6/17 12:00:00,9,11,2,9
2015/6/17 13:00:00,9,9,6,3
2015/6/17 14:00:00,9,11,9,2
2015/6/17 15:00:00,9,9,4,5
2015/6/17 16:00:00,9,15,5,10
2015/6/17 17:00:00,9,21,7,14
2015/6/17 18:00:00,9,30,16,14
2015/6/17 19:00:00,9,22,16,6
2015/6/17 20:00:00,9,6,2,4
2015/6/17 21:00:00,9,8,3,5
2015/6/17 22:00:00,9,3,1,2
2015/6/17 23:00:00,9,2,0,2
2015/6/18 0:00:00,9,0,0,0
2015/6/18 1:00:00,9,1,0,1
2015/6/18 2:00:00,9,2,1,1
2015/6/18 3:00:00,9,0,0,0
2015/6/18 4:00:00,9,1,1,0
2015/6/18 5:00:00,9,2,1,1
2015/6/18 6:00:00,9,1,1,0
2015/6/18 7:00:00,9,9,3,6
2015/6/18 8:00:00,9,7,3,4
2015/6/18 9:00:00,9,7,3,4
2015/6/18 10:00:00,9,9,4,5
2015/6/18 11:00:00,9,7,3,4
2015/6/18 12:00:00,9,5,1,4
2015/6/18 13:00:00,9,13,7,6
2015/6/18 14:00:00,9,5,1,4
2015/6/18 15:00:00,9,7,4,3
2015/6/18 16:00:00,9,5,2,3
2015/6/18 17:00:00,9,25,3,22
2015/6/18 18:00:00,9,20,7,13
2015/6/18 19:00:00,9,5,2,3
2015/6/18 20:00:00,9,8,3,5
2015/6/18 21:00:00,9,2,0,2
2015/6/18 22:00:00,9,1,0,1
2015/6/18 23:00:00,9,1,0,1
2015/6/19 0:00:00,9,0,0,0
2015/6/19 1:00:00,9,0,0,0
2015/6/19 2:00:00,9,2,0,2
2015/6/19 3:00:00,9,0,0,0
2015/6/19 4:00:00,9,1,1,0
2015/6/19 5:00:00,9,2,1,1
2015/6/19 6:00:00,9,2,1,1
2015/6/19 7:00:00,9,7,3,4
2015/6/19 8:00:00,9,13,8,5
2015/6/19 9:00:00,9,9,6,3
2015/6/19 10:00:00,9,9,4,5
2015/6/19 11:00:00,9,12,10,2
2015/6/19 12:00:00,9,7,2,5
2015/6/19 13:00:00,9,3,2,1
2015/6/19 14:00:00,9,13,6,7
2015/6/19 15:00:00,9,18,9,9
2015/6/19 16:00:00,9,10,5,5
2015/6/19 17:00:00,9,13,6,7
2015/6/19 18:00:00,9,12,4,8
2015/6/19 19:00:00,9,11,9,2
2015/6/19 20:00:00,9,10,2,8
2015/6/19 21:00:00,9,5,0,5
2015/6/19 22:00:00,9,1,0,1
2015/6/19 23:00:00,9,2,0,2
2015/6/20 0:00:00,9,2,2,0
2015/6/20 1:00:00,9,1,0,1
2015/6/20 2:00:00,9,0,0,0
2015/6/20 3:00:00,9,0,0,0
2015/6/20 4:00:00,9,1,1,0
2015/6/20 5:00:00,9,0,0,0
2015/6/20 6:00:00,9,2,1,1
2015/6/20 7:00:00,9,2,1,1
2015/6/20 8:00:00,9,7,4,3
2015/6/20 9:00:00,9,10,5,5
2015/6/20 10:00:00,9,13,8,5
2015/6/20 11:00:00,9,7,4,3
2015/6/20 12:00:00,9,27,10,17
2015/6/20 13:00:00,9,32,9,23
2015/6/20 14:00:00,9,36,11,25
2015/6/20 15:00:00,9,11,8,3
2015/6/20 16:00:00,9,19,14,5
2015/6/20 17:00:00,9,13,5,8
2015/6/20 18:00:00,9,6,2,4
2015/6/20 19:00:00,9,8,2,6
2015/6/20 20:00:00,9,10,8,2
2015/6/20 21:00:00,9,7,4,3
2015/6/20 22:00:00,9,5,3,2
2015/6/20 23:00:00,9,4,1,3
2015/6/21 0:00:00,9,0,0,0
2015/6/21 1:00:00,9,4,3,1
2015/6/21 2:00:00,9,1,1,0
2015/6/21 3:00:00,9,0,0,0
2015/6/21 4:00:00,9,0,0,0
2015/6/21 5:00:00,9,0,0,0
2015/6/21 6:00:00,9,0,0,0
2015/6/21 7:00:00,9,1,0,1
2015/6/21 8:00:00,9,3,2,1
2015/6/21 9:00:00,9,10,7,3
2015/6/21 10:00:00,9,12,6,6
2015/6/21 11:00:00,9,12,6,6
2015/6/21 12:00:00,9,12,7,5
2015/6/21 13:00:00,9,11,5,6
2015/6/21 14:00:00,9,9,6,3
2015/6/21 15:00:00,9,11,9,2
2015/6/21 16:00:00,9,16,4,12
2015/6/21 17:00:00,9,14,5,9
2015/6/21 18:00:00,9,12,2,10
2015/6/21 19:00:00,9,15,6,9
2015/6/21 20:00:00,9,6,3,3
2015/6/21 21:00:00,9,6,3,3
2015/6/21 22:00:00,9,2,0,2
2015/6/21 23:00:00,9,1,0,1
2015/6/22 0:00:00,9,1,0,1
2015/6/22 1:00:00,9,0,0,0
2015/6/22 2:00:00,9,0,0,0
2015/6/22 3:00:00,9,0,0,0
2015/6/22 4:00:00,9,2,1,1
2015/6/22 5:00:00,9,3,1,2
2015/6/22 6:00:00,9,4,2,2
2015/6/22 7:00:00,9,6,2,4
2015/6/22 8:00:00,9,16,12,4
2015/6/22 9:00:00,9,9,6,3
2015/6/22 10:00:00,9,8,4,4
2015/6/22 11:00:00,9,12,7,5
2015/6/22 12:00:00,9,5,1,4
2015/6/22 13:00:00,9,9,3,6
2015/6/22 14:00:00,9,5,3,2
2015/6/22 15:00:00,9,7,5,2
2015/6/22 16:00:00,9,14,9,5
2015/6/22 17:00:00,9,23,12,11
2015/6/22 18:00:00,9,37,13,24
2015/6/22 19:00:00,9,15,7,8
2015/6/22 20:00:00,9,13,2,11
2015/6/22 21:00:00,9,7,5,2
2015/6/22 22:00:00,9,3,0,3
2015/6/22 23:00:00,9,2,0,2
2015/6/23 0:00:00,9,0,0,0
2015/6/23 1:00:00,9,0,0,0
2015/6/23 2:00:00,9,1,1,0
2015/6/23 3:00:00,9,0,0,0
2015/6/23 4:00:00,9,1,1,0
2015/6/23 5:00:00,9,2,1,1
2015/6/23 6:00:00,9,2,1,1
2015/6/23 7:00:00,9,13,7,6
2015/6/23 8:00:00,9,13,9,4
2015/6/23 9:00:00,9,11,6,5
2015/6/23 10:00:00,9,6,1,5
2015/6/23 11:00:00,9,7,2,5
2015/6/23 12:00:00,9,7,0,7
2015/6/23 13:00:00,9,11,9,2
2015/6/23 14:00:00,9,5,1,4
2015/6/23 15:00:00,9,12,6,6
2015/6/23 16:00:00,9,16,7,9
2015/6/23 17:00:00,9,23,8,15
2015/6/23 18:00:00,9,19,13,6
2015/6/23 19:00:00,9,18,7,11
2015/6/23 20:00:00,9,12,2,10
2015/6/23 21:00:00,9,6,1,5
2015/6/23 22:00:00,9,3,1,2
2015/6/23 23:00:00,9,1,1,0
2015/6/24 0:00:00,9,0,0,0
2015/6/24 1:00:00,9,0,0,0
2015/6/24 2:00:00,9,1,1,0
2015/6/24 3:00:00,9,0,0,0
2015/6/24 4:00:00,9,1,1,0
2015/6/24 5:00:00,9,2,1,1
2015/6/24 6:00:00,9,4,2,2
2015/6/24 7:00:00,9,7,4,3
2015/6/24 8:00:00,9,13,6,7
2015/6/24 9:00:00,9,11,8,3
2015/6/24 10:00:00,9,6,3,3
2015/6/24 11:00:00,9,8,4,4
2015/6/24 12:00:00,9,7,1,6
2015/6/24 13:00:00,9,12,11,1
2015/6/24 14:00:00,9,12,5,7
2015/6/24 15:00:00,9,10,5,5
2015/6/24 16:00:00,9,23,10,13
2015/6/24 17:00:00,9,17,7,10
2015/6/24 18:00:00,9,19,12,7
2015/6/24 19:00:00,9,16,8,8
2015/6/24 20:00:00,9,12,2,10
2015/6/24 21:00:00,9,4,1,3
2015/6/24 22:00:00,9,11,6,5
2015/6/24 23:00:00,9,7,0,7
2015/6/25 0:00:00,9,2,0,2
2015/6/25 1:00:00,9,0,0,0
2015/6/25 2:00:00,9,0,0,0
2015/6/25 3:00:00,9,0,0,0
2015/6/25 4:00:00,9,1,1,0
2015/6/25 5:00:00,9,1,1,0
2015/6/25 6:00:00,9,6,2,4
2015/6/25 7:00:00,9,7,5,2
2015/6/25 8:00:00,9,14,7,7
2015/6/25 9:00:00,9,17,12,5
2015/6/25 10:00:00,9,8,5,3
2015/6/25 11:00:00,9,8,6,2
2015/6/25 12:00:00,9,8,4,4
2015/6/25 13:00:00,9,13,8,5
2015/6/25 14:00:00,9,6,1,5
2015/6/25 15:00:00,9,7,3,4
2015/6/25 16:00:00,9,12,5,7
2015/6/25 17:00:00,9,24,11,13
2015/6/25 18:00:00,9,17,7,10
2015/6/25 19:00:00,9,25,10,15
2015/6/25 20:00:00,9,4,2,2
2015/6/25 21:00:00,9,7,4,3
2015/6/25 22:00:00,9,3,1,2
2015/6/25 23:00:00,9,0,0,0
2015/6/26 0:00:00,9,0,0,0
2015/6/26 1:00:00,9,4,1,3
2015/6/26 2:00:00,9,0,0,0
2015/6/26 3:00:00,9,0,0,0
2015/6/26 4:00:00,9,1,1,0
2015/6/26 5:00:00,9,2,1,1
2015/6/26 6:00:00,9,6,3,3
2015/6/26 7:00:00,9,11,6,5
2015/6/26 8:00:00,9,22,13,9
2015/6/26 9:00:00,9,13,8,5
2015/6/26 10:00:00,9,7,4,3
2015/6/26 11:00:00,9,12,5,7
2015/6/26 12:00:00,9,14,9,5
2015/6/26 13:00:00,9,8,7,1
2015/6/26 14:00:00,9,8,4,4
2015/6/26 15:00:00,9,8,4,4
2015/6/26 16:00:00,9,18,6,12
2015/6/26 17:00:00,9,15,7,8
2015/6/26 18:00:00,9,8,8,0
2015/6/26 19:00:00,9,10,4,6
2015/6/26 20:00:00,9,9,3,6
2015/6/26 21:00:00,9,9,4,5
2015/6/26 22:00:00,9,1,0,1
2015/6/26 23:00:00,9,4,2,2
2015/6/27 0:00:00,9,1,1,0
2015/6/27 1:00:00,9,1,1,0
2015/6/27 2:00:00,9,0,0,0
2015/6/27 3:00:00,9,0,0,0
2015/6/27 4:00:00,9,0,0,0
2015/6/27 5:00:00,9,0,0,0
2015/6/27 6:00:00,9,1,1,0
2015/6/27 7:00:00,9,4,4,0
2015/6/27 8:00:00,9,8,7,1
2015/6/27 9:00:00,9,9,4,5
2015/6/27 10:00:00,9,18,6,12
2015/6/27 11:00:00,9,17,7,10
2015/6/27 12:00:00,9,14,4,10
2015/6/27 13:00:00,9,21,13,8
2015/6/27 14:00:00,9,15,4,11
2015/6/27 15:00:00,9,12,8,4
2015/6/27 16:00:00,9,17,10,7
2015/6/27 17:00:00,9,12,3,9
2015/6/27 18:00:00,9,11,6,5
2015/6/27 19:00:00,9,2,0,2
2015/6/27 20:00:00,9,3,2,1
2015/6/27 21:00:00,9,2,0,2
2015/6/27 22:00:00,9,1,1,0
2015/6/27 23:00:00,9,2,0,2
2015/6/28 0:00:00,9,0,0,0
2015/6/28 1:00:00,9,0,0,0
2015/6/28 2:00:00,9,1,1,0
2015/6/28 3:00:00,9,0,0,0
2015/6/28 4:00:00,9,2,1,1
2015/6/28 5:00:00,9,4,4,0
2015/6/28 6:00:00,9,1,0,1
2015/6/28 7:00:00,9,2,2,0
2015/6/28 8:00:00,9,6,4,2
2015/6/28 9:00:00,9,8,4,4
2015/6/28 10:00:00,9,8,4,4
2015/6/28 11:00:00,9,10,5,5
2015/6/28 12:00:00,9,14,7,7
2015/6/28 13:00:00,9,10,7,3
2015/6/28 14:00:00,9,17,10,7
2015/6/28 15:00:00,9,17,10,7
2015/6/28 16:00:00,9,11,5,6
2015/6/28 17:00:00,9,19,14,5
2015/6/28 18:00:00,9,12,4,8
2015/6/28 19:00:00,9,11,5,6
2015/6/28 20:00:00,9,7,4,3
2015/6/28 21:00:00,9,1,0,1
2015/6/28 22:00:00,9,1,0,1
2015/6/28 23:00:00,9,2,2,0
2015/6/29 0:00:00,9,2,0,2
2015/6/29 1:00:00,9,1,1,0
2015/6/29 2:00:00,9,2,0,2
2015/6/29 3:00:00,9,0,0,0
2015/6/29 4:00:00,9,1,1,0
2015/6/29 5:00:00,9,2,2,0
2015/6/29 6:00:00,9,1,1,0
2015/6/29 7:00:00,9,7,4,3
2015/6/29 8:00:00,9,11,4,7
2015/6/29 9:00:00,9,17,9,8
2015/6/29 10:00:00,9,11,7,4
2015/6/29 11:00:00,9,5,3,2
2015/6/29 12:00:00,9,6,1,5
2015/6/29 13:00:00,9,13,7,6
2015/6/29 14:00:00,9,10,2,8
2015/6/29 15:00:00,9,7,2,5
2015/6/29 16:00:00,9,14,9,5
2015/6/29 17:00:00,9,20,5,15
2015/6/29 18:00:00,9,17,10,7
2015/6/29 19:00:00,9,16,12,4
2015/6/29 20:00:00,9,17,9,8
2015/6/29 21:00:00,9,7,3,4
2015/6/29 22:00:00,9,3,1,2
2015/6/29 23:00:00,9,1,0,1
2015/6/30 0:00:00,9,0,0,0
2015/6/30 1:00:00,9,1,1,0
2015/6/30 2:00:00,9,0,0,0
2015/6/30 3:00:00,9,1,1,0
2015/6/30 4:00:00,9,1,1,0
2015/6/30 5:00:00,9,3,1,2
2015/6/30 6:00:00,9,7,3,4
2015/6/30 7:00:00,9,7,2,5
2015/6/30 8:00:00,9,10,8,2
2015/6/30 9:00:00,9,15,7,8
2015/6/30 10:00:00,9,13,7,6
2015/6/30 11:00:00,9,9,4,5
2015/6/30 12:00:00,9,17,9,8
2015/6/30 13:00:00,9,12,9,3
2015/6/30 14:00:00,9,14,11,3
2015/6/30 15:00:00,9,19,10,9
2015/6/30 16:00:00,9,9,2,7
2015/6/30 17:00:00,9,12,5,7
2015/6/30 18:00:00,9,20,9,11
2015/6/30 19:00:00,9,16,5,11
2015/6/30 20:00:00,9,9,4,5
2015/6/30 21:00:00,9,16,8,8
2015/6/30 22:00:00,9,8,1,7
2015/6/30 23:00:00,9,5,2,3
2015/6/1 0:00:00,10,1,1,0
2015/6/1 1:00:00,10,1,0,1
2015/6/1 2:00:00,10,3,0,3
2015/6/1 3:00:00,10,1,0,1
2015/6/1 4:00:00,10,5,0,5
2015/6/1 5:00:00,10,29,8,21
2015/6/1 6:00:00,10,74,10,64
2015/6/1 7:00:00,10,144,20,124
2015/6/1 8:00:00,10,117,13,104
2015/6/1 9:00:00,10,35,3,32
2015/6/1 10:00:00,10,11,6,5
2015/6/1 11:00:00,10,7,4,3
2015/6/1 12:00:00,10,15,10,5
2015/6/1 13:00:00,10,18,11,7
2015/6/1 14:00:00,10,20,12,8
2015/6/1 15:00:00,10,40,29,11
2015/6/1 16:00:00,10,83,68,15
2015/6/1 17:00:00,10,152,130,22
2015/6/1 18:00:00,10,95,86,9
2015/6/1 19:00:00,10,32,26,6
2015/6/1 20:00:00,10,18,12,6
2015/6/1 21:00:00,10,6,4,2
2015/6/1 22:00:00,10,4,3,1
2015/6/1 23:00:00,10,8,6,2
2015/6/2 0:00:00,10,4,2,2
2015/6/2 1:00:00,10,0,0,0
2015/6/2 2:00:00,10,1,0,1
2015/6/2 3:00:00,10,3,1,2
2015/6/2 4:00:00,10,4,1,3
2015/6/2 5:00:00,10,21,3,18
2015/6/2 6:00:00,10,81,10,71
2015/6/2 7:00:00,10,147,13,134
2015/6/2 8:00:00,10,103,13,90
2015/6/2 9:00:00,10,43,5,38
2015/6/2 10:00:00,10,14,6,8
2015/6/2 11:00:00,10,27,16,11
2015/6/2 12:00:00,10,19,10,9
2015/6/2 13:00:00,10,21,11,10
2015/6/2 14:00:00,10,23,17,6
2015/6/2 15:00:00,10,44,24,20
2015/6/2 16:00:00,10,93,77,16
2015/6/2 17:00:00,10,153,128,25
2015/6/2 18:00:00,10,100,86,14
2015/6/2 19:00:00,10,50,40,10
2015/6/2 20:00:00,10,21,17,4
2015/6/2 21:00:00,10,13,8,5
2015/6/2 22:00:00,10,4,2,2
2015/6/2 23:00:00,10,3,2,1
2015/6/3 0:00:00,10,1,1,0
2015/6/3 1:00:00,10,1,1,0
2015/6/3 2:00:00,10,7,2,5
2015/6/3 3:00:00,10,3,2,1
2015/6/3 4:00:00,10,4,0,4
2015/6/3 5:00:00,10,15,2,13
2015/6/3 6:00:00,10,91,9,82
2015/6/3 7:00:00,10,143,20,123
2015/6/3 8:00:00,10,129,12,117
2015/6/3 9:00:00,10,49,5,44
2015/6/3 10:00:00,10,26,9,17
2015/6/3 11:00:00,10,10,5,5
2015/6/3 12:00:00,10,14,7,7
2015/6/3 13:00:00,10,35,15,20
2015/6/3 14:00:00,10,34,18,16
2015/6/3 15:00:00,10,64,47,17
2015/6/3 16:00:00,10,106,85,21
2015/6/3 17:00:00,10,171,142,29
2015/6/3 18:00:00,10,108,89,19
2015/6/3 19:00:00,10,55,43,12
2015/6/3 20:00:00,10,31,19,12
2015/6/3 21:00:00,10,15,9,6
2015/6/3 22:00:00,10,11,6,5
2015/6/3 23:00:00,10,7,5,2
2015/6/4 0:00:00,10,2,2,0
2015/6/4 1:00:00,10,3,2,1
2015/6/4 2:00:00,10,2,2,0
2015/6/4 3:00:00,10,2,0,2
2015/6/4 4:00:00,10,4,1,3
2015/6/4 5:00:00,10,33,6,27
2015/6/4 6:00:00,10,112,18,94
2015/6/4 7:00:00,10,153,19,134
2015/6/4 8:00:00,10,166,12,154
2015/6/4 9:00:00,10,71,14,57
2015/6/4 10:00:00,10,35,9,26
2015/6/4 11:00:00,10,22,10,12
2015/6/4 12:00:00,10,28,12,16
2015/6/4 13:00:00,10,22,8,14
2015/6/4 14:00:00,10,36,23,13
2015/6/4 15:00:00,10,60,49,11
2015/6/4 16:00:00,10,123,100,23
2015/6/4 17:00:00,10,230,182,48
2015/6/4 18:00:00,10,155,123,32
2015/6/4 19:00:00,10,69,53,16
2015/6/4 20:00:00,10,42,29,13
2015/6/4 21:00:00,10,33,19,14
2015/6/4 22:00:00,10,13,10,3
2015/6/4 23:00:00,10,10,5,5
2015/6/5 0:00:00,10,5,3,2
2015/6/5 1:00:00,10,6,6,0
2015/6/5 2:00:00,10,1,1,0
2015/6/5 3:00:00,10,3,1,2
2015/6/5 4:00:00,10,5,2,3
2015/6/5 5:00:00,10,24,3,21
2015/6/5 6:00:00,10,88,12,76
2015/6/5 7:00:00,10,158,15,143
2015/6/5 8:00:00,10,139,21,118
2015/6/5 9:00:00,10,70,13,57
2015/6/5 10:00:00,10,43,12,31
2015/6/5 11:00:00,10,43,22,21
2015/6/5 12:00:00,10,36,22,14
2015/6/5 13:00:00,10,48,28,20
2015/6/5 14:00:00,10,53,35,18
2015/6/5 15:00:00,10,76,50,26
2015/6/5 16:00:00,10,115,97,18
2015/6/5 17:00:00,10,182,151,31
2015/6/5 18:00:00,10,106,91,15
2015/6/5 19:00:00,10,63,53,10
2015/6/5 20:00:00,10,31,19,12
2015/6/5 21:00:00,10,16,8,8
2015/6/5 22:00:00,10,20,9,11
2015/6/5 23:00:00,10,15,5,10
2015/6/6 0:00:00,10,43,6,37
2015/6/6 1:00:00,10,5,3,2
2015/6/6 2:00:00,10,9,6,3
2015/6/6 3:00:00,10,3,2,1
2015/6/6 4:00:00,10,8,6,2
2015/6/6 5:00:00,10,5,2,3
2015/6/6 6:00:00,10,27,14,13
2015/6/6 7:00:00,10,30,11,19
2015/6/6 8:00:00,10,58,18,40
2015/6/6 9:00:00,10,61,30,31
2015/6/6 10:00:00,10,72,31,41
2015/6/6 11:00:00,10,80,37,43
2015/6/6 12:00:00,10,82,45,37
2015/6/6 13:00:00,10,102,46,56
2015/6/6 14:00:00,10,111,63,48
2015/6/6 15:00:00,10,108,60,48
2015/6/6 16:00:00,10,63,30,33
2015/6/6 17:00:00,10,66,30,36
2015/6/6 18:00:00,10,50,22,28
2015/6/6 19:00:00,10,41,21,20
2015/6/6 20:00:00,10,29,12,17
2015/6/6 21:00:00,10,13,7,6
2015/6/6 22:00:00,10,11,3,8
2015/6/6 23:00:00,10,12,6,6
2015/6/7 0:00:00,10,5,5,0
2015/6/7 1:00:00,10,2,1,1
2015/6/7 2:00:00,10,0,0,0
2015/6/7 3:00:00,10,6,4,2
2015/6/7 4:00:00,10,2,2,0
2015/6/7 5:00:00,10,7,0,7
2015/6/7 6:00:00,10,12,5,7
2015/6/7 7:00:00,10,39,14,25
2015/6/7 8:00:00,10,64,26,38
2015/6/7 9:00:00,10,74,31,43
2015/6/7 10:00:00,10,104,57,47
2015/6/7 11:00:00,10,98,66,32
2015/6/7 12:00:00,10,132,69,63
2015/6/7 13:00:00,10,86,37,49
2015/6/7 14:00:00,10,80,43,37
2015/6/7 15:00:00,10,87,44,43
2015/6/7 16:00:00,10,73,41,32
2015/6/7 17:00:00,10,77,33,44
2015/6/7 18:00:00,10,55,30,25
2015/6/7 19:00:00,10,36,18,18
2015/6/7 20:00:00,10,22,6,16
2015/6/7 21:00:00,10,15,8,7
2015/6/7 22:00:00,10,6,5,1
2015/6/7 23:00:00,10,6,4,2
2015/6/8 0:00:00,10,1,0,1
2015/6/8 1:00:00,10,1,1,0
2015/6/8 2:00:00,10,0,0,0
2015/6/8 3:00:00,10,1,0,1
2015/6/8 4:00:00,10,14,12,2
2015/6/8 5:00:00,10,28,6,22
2015/6/8 6:00:00,10,98,18,80
2015/6/8 7:00:00,10,186,27,159
2015/6/8 8:00:00,10,162,21,141
2015/6/8 9:00:00,10,81,12,69
2015/6/8 10:00:00,10,24,6,18
2015/6/8 11:00:00,10,20,8,12
2015/6/8 12:00:00,10,42,23,19
2015/6/8 13:00:00,10,38,24,14
2015/6/8 14:00:00,10,36,22,14
2015/6/8 15:00:00,10,62,45,17
2015/6/8 16:00:00,10,150,119,31
2015/6/8 17:00:00,10,200,175,25
2015/6/8 18:00:00,10,164,121,43
2015/6/8 19:00:00,10,54,44,10
2015/6/8 20:00:00,10,26,19,7
2015/6/8 21:00:00,10,20,8,12
2015/6/8 22:00:00,10,12,7,5
2015/6/8 23:00:00,10,7,4,3
2015/6/9 0:00:00,10,3,1,2
2015/6/9 1:00:00,10,3,3,0
2015/6/9 2:00:00,10,1,1,0
2015/6/9 3:00:00,10,3,1,2
2015/6/9 4:00:00,10,8,2,6
2015/6/9 5:00:00,10,33,8,25
2015/6/9 6:00:00,10,128,23,105
2015/6/9 7:00:00,10,202,26,176
2015/6/9 8:00:00,10,155,23,132
2015/6/9 9:00:00,10,77,12,65
2015/6/9 10:00:00,10,32,10,22
2015/6/9 11:00:00,10,33,14,19
2015/6/9 12:00:00,10,35,19,16
2015/6/9 13:00:00,10,33,14,19
2015/6/9 14:00:00,10,40,21,19
2015/6/9 15:00:00,10,77,56,21
2015/6/9 16:00:00,10,143,113,30
2015/6/9 17:00:00,10,229,200,29
2015/6/9 18:00:00,10,164,136,28
2015/6/9 19:00:00,10,60,44,16
2015/6/9 20:00:00,10,46,38,8
2015/6/9 21:00:00,10,37,23,14
2015/6/9 22:00:00,10,8,5,3
2015/6/9 23:00:00,10,8,4,4
2015/6/10 0:00:00,10,5,3,2
2015/6/10 1:00:00,10,1,0,1
2015/6/10 2:00:00,10,1,1,0
2015/6/10 3:00:00,10,3,3,0
2015/6/10 4:00:00,10,3,0,3
2015/6/10 5:00:00,10,29,6,23
2015/6/10 6:00:00,10,121,19,102
2015/6/10 7:00:00,10,193,26,167
2015/6/10 8:00:00,10,170,17,153
2015/6/10 9:00:00,10,59,7,52
2015/6/10 10:00:00,10,27,8,19
2015/6/10 11:00:00,10,24,10,14
2015/6/10 12:00:00,10,37,20,17
2015/6/10 13:00:00,10,39,18,21
2015/6/10 14:00:00,10,38,24,14
2015/6/10 15:00:00,10,68,44,24
2015/6/10 16:00:00,10,159,127,32
2015/6/10 17:00:00,10,202,177,25
2015/6/10 18:00:00,10,162,132,30
2015/6/10 19:00:00,10,94,58,36
2015/6/10 20:00:00,10,67,38,29
2015/6/10 21:00:00,10,23,10,13
2015/6/10 22:00:00,10,7,6,1
2015/6/10 23:00:00,10,3,1,2
2015/6/11 0:00:00,10,5,3,2
2015/6/11 1:00:00,10,1,0,1
2015/6/11 2:00:00,10,0,0,0
2015/6/11 3:00:00,10,3,1,2
2015/6/11 4:00:00,10,8,3,5
2015/6/11 5:00:00,10,27,5,22
2015/6/11 6:00:00,10,100,11,89
2015/6/11 7:00:00,10,198,24,174
2015/6/11 8:00:00,10,164,12,152
2015/6/11 9:00:00,10,70,6,64
2015/6/11 10:00:00,10,37,11,26
